1.123815417289733887e+00,3.693923711776733398e+00,6.030860900878906250e+00,9.532521963119506836e-01,-1.774589419364929199e-01,2.207777053117752075e-01,1.052420586347579956e-01
4.884126186370849609e+00,2.932058334350585938e+00,4.281174182891845703e+00,4.805709421634674072e-01,8.831083774566650391e-02,1.830006241798400879e-01,8.530905842781066895e-01
2.017611026763916016e+00,5.934556484222412109e+00,2.481528997421264648e+00,8.815399408340454102e-01,6.640256941318511963e-02,-3.199166059494018555e-01,3.407807052135467529e-01
1.238815188407897949e+00,6.113684654235839844e+00,5.391905784606933594e+00,6.336870193481445312e-01,1.289785355329513550e-01,3.815550208091735840e-01,-6.604703664779663086e-01
6.056072711944580078e+00,3.553541660308837891e+00,5.349645614624023438e+00,7.278923988342285156e-01,-4.480252414941787720e-02,-6.831756234169006348e-01,3.790088370442390442e-02
1.271396279335021973e+00,5.737151622772216797e+00,6.199531555175781250e+00,4.697577953338623047e-01,1.248021796345710754e-02,-5.317272245883941650e-02,-8.811041116714477539e-01
3.198049306869506836e+00,3.833204269409179688e+00,1.427033543586730957e+00,8.465948104858398438e-01,-2.677083387970924377e-02,-6.298784911632537842e-02,5.278192162513732910e-01
3.062740802764892578e+00,3.465450108051300049e-01,4.905060291290283203e+00,9.689795970916748047e-01,-1.640376895666122437e-01,3.042704425752162933e-02,1.823306232690811157e-01
3.669628620147705078e+00,3.444576740264892578e+00,4.150056838989257812e+00,6.535178422927856445e-01,1.269754469394683838e-01,6.580001711845397949e-01,3.518913686275482178e-01
6.023069381713867188e+00,1.535177111625671387e+00,3.276858091354370117e+00,8.510472178459167480e-01,4.747901856899261475e-01,4.844848811626434326e-02,2.189651280641555786e-01
5.261312484741210938e+00,3.859032869338989258e+00,5.937087059020996094e+00,5.737625956535339355e-01,-2.013076096773147583e-01,-2.816964983940124512e-01,-7.422391176223754883e-01
3.248565435409545898e+00,9.699259400367736816e-01,7.072794437408447266e-01,7.399520277976989746e-01,-1.035407632589340210e-01,4.261404275894165039e-01,5.100536346435546875e-01
4.938072681427001953e+00,2.539797544479370117e+00,3.752829790115356445e+00,-1.221229434013366699e-01,-8.621230721473693848e-02,4.036924540996551514e-01,9.025994539260864258e-01
4.797265529632568359e+00,1.144068762660026550e-01,5.867496013641357422e+00,6.389960050582885742e-01,-4.249682277441024780e-02,7.399237155914306641e-01,2.058908343315124512e-01
5.720013618469238281e+00,7.189918994903564453e+00,5.895657062530517578e+00,1.184813156723976135e-01,1.889076642692089081e-02,-8.097758889198303223e-01,-5.743417143821716309e-01
4.447971820831298828e+00,6.382312774658203125e+00,5.840395927429199219e+00,6.356326937675476074e-01,-2.041262686252593994e-01,7.407007217407226562e-01,7.527337968349456787e-02
5.002781391143798828e+00,2.702982664108276367e+00,1.597325205802917480e+00,6.111642122268676758e-01,-8.979271166026592255e-03,-7.398820519447326660e-01,-2.810201942920684814e-01
5.392018318176269531e+00,5.754789829254150391e+00,4.186280727386474609e+00,9.362241625785827637e-01,7.153578102588653564e-02,-7.113650441169738770e-02,-3.366105258464813232e-01
2.385490417480468750e+00,1.208481431007385254e+00,5.336806774139404297e+00,9.189480543136596680e-01,-7.093378901481628418e-02,-3.804915845394134521e-01,-7.569019496440887451e-02
6.431969165802001953e+00,2.054545402526855469e+00,4.422393798828125000e+00,7.375967502593994141e-01,1.777998544275760651e-02,5.892497301101684570e-01,3.292714059352874756e-01
1.837499976158142090e+00,5.379797458648681641e+00,5.205028057098388672e+00,5.376168489456176758e-01,-1.095966547727584839e-01,6.122141480445861816e-01,5.693421959877014160e-01
4.599229812622070312e+00,5.706264495849609375e+00,2.296452760696411133e+00,8.576762080192565918e-01,5.163593590259552002e-02,4.895228892564773560e-02,-5.092436075210571289e-01
4.746371269226074219e+00,4.214743614196777344e+00,2.919877767562866211e+00,2.936056554317474365e-01,-2.481197007000446320e-02,8.447822332382202148e-01,4.466800689697265625e-01
3.991770982742309570e+00,5.437667846679687500e+00,6.229798316955566406e+00,8.854688405990600586e-01,1.348908394575119019e-01,-3.097103834152221680e-01,-3.191065192222595215e-01
4.355512142181396484e+00,3.760928392410278320e+00,1.149573922157287598e+00,2.879831194877624512e-01,5.032928287982940674e-02,6.531760692596435547e-01,6.984938979148864746e-01
1.190406799316406250e+00,6.593172073364257812e+00,1.567097544670104980e+00,6.531537175178527832e-01,5.702873691916465759e-02,-4.545268118381500244e-01,-6.029455661773681641e-01
6.982667922973632812e+00,5.747151851654052734e+00,3.913112163543701172e+00,6.761867403984069824e-01,1.509884297847747803e-01,7.210304141044616699e-01,9.441372007131576538e-03
4.024483680725097656e+00,7.807655930519104004e-01,5.762484550476074219e+00,6.436865329742431641e-01,-1.614379435777664185e-01,6.179590225219726562e-01,-4.215830266475677490e-01
4.669084072113037109e+00,1.471246361732482910e+00,4.943174839019775391e+00,7.018736600875854492e-01,-1.334062367677688599e-01,-6.888339519500732422e-01,-1.228168755769729614e-01
2.147606134414672852e+00,2.101966381072998047e+00,2.210088729858398438e+00,2.030389904975891113e-01,-1.826380789279937744e-01,7.795652151107788086e-01,-5.636458992958068848e-01
4.708722591400146484e+00,1.241123318672180176e+00,1.369991421699523926e+00,5.361282825469970703e-01,-7.603353261947631836e-02,7.627295851707458496e-01,3.535942435264587402e-01
5.650425553321838379e-01,4.541824340820312500e+00,5.617449760437011719e+00,5.677617788314819336e-01,-1.698867231607437134e-01,-5.021789073944091797e-01,6.297630071640014648e-01
3.479233026504516602e+00,4.916532516479492188e+00,7.752868533134460449e-01,8.282526731491088867e-01,-1.385818868875503540e-01,4.500318169593811035e-01,-3.037498891353607178e-01
1.715707182884216309e+00,2.653747320175170898e+00,1.702062368392944336e+00,4.984585940837860107e-01,-9.094854816794395447e-03,7.073181271553039551e-01,-5.011560320854187012e-01
1.086880564689636230e+00,3.676278829574584961e+00,4.362236499786376953e+00,5.040262937545776367e-01,3.616055473685264587e-02,7.301948666572570801e-01,-4.598536193370819092e-01
2.073320865631103516e+00,5.340416431427001953e+00,2.600754022598266602e+00,5.775377154350280762e-01,2.152277231216430664e-01,-4.007167518138885498e-01,6.779037117958068848e-01
1.481295704841613770e+00,3.103927373886108398e+00,2.936456203460693359e+00,9.453523159027099609e-01,-5.270615220069885254e-02,-3.095774054527282715e-01,-8.770964294672012329e-02
7.237536907196044922e-01,1.155787110328674316e+00,6.008036136627197266e+00,5.808089971542358398e-01,-3.877634555101394653e-02,-7.252344489097595215e-01,-3.676852583885192871e-01
1.959566831588745117e+00,4.124166011810302734e+00,1.414660215377807617e+00,7.306040525436401367e-01,2.429996803402900696e-02,-6.609470844268798828e-01,-1.696357578039169312e-01
4.054247379302978516e+00,4.090953350067138672e+00,2.055401086807250977e+00,3.714503347873687744e-01,1.598612591624259949e-02,-4.693220853805541992e-01,-8.009406328201293945e-01
5.225019931793212891e+00,6.801450729370117188e+00,3.938251256942749023e+00,8.580733537673950195e-01,4.730487242341041565e-03,5.133309960365295410e-01,-1.338616292923688889e-02
3.092687368392944336e+00,5.707949638366699219e+00,2.594458580017089844e+00,8.898057937622070312e-01,3.322101756930351257e-02,2.759565412998199463e-01,3.619254231452941895e-01
3.509752511978149414e+00,1.242757439613342285e+00,1.145659208297729492e+00,7.636857032775878906e-01,-2.938199602067470551e-02,4.870379865169525146e-01,4.227468967437744141e-01
3.532325267791748047e+00,3.760132551193237305e+00,5.400955200195312500e+00,8.323382735252380371e-01,7.040634751319885254e-02,-4.474638402462005615e-01,-3.194247186183929443e-01
4.423846721649169922e+00,4.555345535278320312e+00,9.541797041893005371e-01,6.255354285240173340e-01,-9.850408136844635010e-02,-7.390154600143432617e-01,2.299100309610366821e-01
6.427062988281250000e+00,5.960350513458251953e+00,5.445709705352783203e+00,7.148305177688598633e-01,1.054430529475212097e-01,6.106393337249755859e-01,-3.240661919116973877e-01
4.973032474517822266e+00,1.054652214050292969e+00,3.660728216171264648e+00,1.878079771995544434e-01,9.660671651363372803e-02,-1.659924536943435669e-01,-9.632455110549926758e-01
5.363445758819580078e+00,9.021825194358825684e-01,4.129786968231201172e+00,6.728526949882507324e-01,2.147092483937740326e-02,-5.466752052307128906e-01,4.979502856731414795e-01
5.254712104797363281e+00,3.521678447723388672e+00,9.262692332267761230e-01,9.803402423858642578e-01,2.396039105951786041e-02,-1.712805479764938354e-01,-9.498351067304611206e-02
1.414389610290527344e+00,2.407800436019897461e+00,3.172445774078369141e+00,7.687980532646179199e-01,1.759940832853317261e-01,-5.340378284454345703e-01,3.045969605445861816e-01
3.139382123947143555e+00,1.779772639274597168e+00,8.716858029365539551e-01,4.018586874008178711e-01,-2.617933973670005798e-02,6.075499653816223145e-01,-6.846220493316650391e-01
