3.553223609924316406e+00,3.799790382385253906e+00,7.462674617767333984e+00,1.000000000000000000e+00,-7.386459401459433138e-06,-5.949127444182522595e-05,-4.467715189093723893e-05
6.909353733062744141e+00,4.031464099884033203e+00,1.656681895256042480e+00,1.000000000000000000e+00,1.467518177378224209e-05,-2.252975173178128898e-05,-8.828665158944204450e-06
5.468179225921630859e+00,4.202498912811279297e+00,2.903313159942626953e+00,1.000000000000000000e+00,8.510072802891954780e-05,2.490091901563573629e-05,-6.057988503016531467e-05
2.932284832000732422e+00,4.997223854064941406e+00,3.164271116256713867e+00,1.000000000000000000e+00,2.698264688660856336e-05,-2.436560498608741909e-05,-3.925068995158653706e-06
2.918520450592041016e+00,3.153391122817993164e+00,2.786898612976074219e+00,1.000000000000000000e+00,-1.442096049686369952e-06,1.504098963778233156e-05,3.006172664754558355e-05
4.413700580596923828e+00,2.182892411947250366e-01,3.871072530746459961e+00,1.000000000000000000e+00,-1.541529309179168195e-05,4.527172677626367658e-06,1.788031767091524671e-07
6.772334098815917969e+00,7.288154363632202148e-01,4.901376724243164062e+00,1.000000000000000000e+00,7.724437455181032419e-05,3.062834730371832848e-05,-5.013011559640290216e-06
1.455793976783752441e+00,5.405536174774169922e+00,3.498873233795166016e+00,1.000000000000000000e+00,-1.416692612110637128e-05,-2.269704964419361204e-05,-1.252775405191641767e-06
2.439548969268798828e+00,3.680257558822631836e+00,1.301743507385253906e+00,9.999616146087646484e-01,-2.645727479830384254e-03,-5.931785330176353455e-03,-5.896984599530696869e-03
3.165736436843872070e+00,3.745923995971679688e+00,7.133654117584228516e+00,1.000000000000000000e+00,-2.065810986096039414e-05,5.360857176128774881e-05,-2.143453093594871461e-05
7.287214279174804688e+00,2.782004833221435547e+00,3.996170520782470703e+00,1.000000000000000000e+00,8.024227281566709280e-05,6.829753692727535963e-05,-7.637545786565169692e-05
1.506673574447631836e+00,4.516907215118408203e+00,1.806543946266174316e+00,1.000000000000000000e+00,-2.513273648219183087e-05,-5.754679659730754793e-05,-8.053253259276971221e-05
2.281069755554199219e+00,5.441924929618835449e-01,5.495201110839843750e+00,1.000000000000000000e+00,6.729686447215499356e-06,2.070488153549376875e-05,1.381656716148427222e-06
6.265737056732177734e+00,9.242446422576904297e-01,1.912140548229217529e-01,1.000000000000000000e+00,1.953760511241853237e-05,-6.022961770213441923e-06,2.247083784823189490e-06
5.517178058624267578e+00,6.750729084014892578e+00,3.977703332901000977e+00,1.000000000000000000e+00,6.100717200752114877e-06,8.582235750509425998e-05,-4.480568804865470156e-06
6.991671562194824219e+00,5.191509246826171875e+00,1.521299839019775391e+00,1.000000000000000000e+00,-2.584651338111143559e-05,1.156555845227558166e-05,-7.171015568019356579e-06
3.914509773254394531e+00,3.061655044555664062e+00,4.883218288421630859e+00,1.000000000000000000e+00,-2.956405069198808633e-06,2.821682573994621634e-05,2.581286935310345143e-06
2.812094211578369141e+00,4.469472885131835938e+00,3.869986534118652344e+00,1.000000000000000000e+00,-1.105232240661280230e-05,5.405782985690166242e-07,9.816426427278202027e-07
4.755675792694091797e+00,5.853034973144531250e+00,5.820930480957031250e+00,1.000000000000000000e+00,-5.177417551749385893e-05,5.318749026628211141e-05,-2.914676542786764912e-06
1.981898784637451172e+00,4.707139492034912109e+00,5.984694957733154297e+00,1.000000000000000000e+00,2.193957925555878319e-06,1.604324279469437897e-05,6.149445198389003053e-06
3.080098867416381836e+00,4.731543064117431641e+00,1.542471528053283691e+00,1.000000000000000000e+00,1.742029417073354125e-04,-1.560625532874837518e-04,6.103296618675813079e-05
2.422621488571166992e+00,2.507847070693969727e+00,4.600855827331542969e+00,1.000000000000000000e+00,-9.559685167914722115e-06,-6.568526714545441791e-06,3.873317837133072317e-06
3.841500759124755859e+00,6.511692047119140625e+00,4.912772402167320251e-02,1.000000000000000000e+00,-8.692206392879597843e-06,9.077447612071409822e-05,1.090171622308844235e-06
5.643545389175415039e-01,5.270898342132568359e+00,2.113773226737976074e-01,1.000000000000000000e+00,-8.964485459728166461e-06,-1.659306144574657083e-05,-6.612876313738524914e-05
7.346793651580810547e+00,4.024722099304199219e+00,3.211867094039916992e+00,1.000000000000000000e+00,-8.274778519989922643e-05,1.944053074112161994e-04,8.008823351701721549e-05
7.270446300506591797e+00,4.246280193328857422e+00,6.133217334747314453e+00,1.000000000000000000e+00,-7.504700533900177106e-06,-2.489670623617712408e-05,8.504449397150892764e-06
4.662452220916748047e+00,4.155970096588134766e+00,5.705863952636718750e+00,1.000000000000000000e+00,3.821543577942065895e-05,1.388149667036486790e-05,-1.914414042403222993e-06
6.387757778167724609e+00,3.871374130249023438e+00,2.317885875701904297e+00,1.000000000000000000e+00,-4.166188773524481803e-06,-1.381504407618194818e-04,-3.209685746696777642e-05
6.835439682006835938e+00,5.550681591033935547e+00,6.598435878753662109e+00,1.000000000000000000e+00,-7.815478056727442890e-06,-3.578119867597706616e-05,-1.788115014278446324e-06
3.834945917129516602e+00,1.992356419563293457e+00,3.776173114776611328e+00,1.000000000000000000e+00,-4.194780194666236639e-05,-2.197035792050883174e-05,1.302517739532049745e-05
