# blob_sep,N,diameter,length
# 0.08436,744,0.273,5.46
-1.040378689395456968e-01 0.000000000000000000e+00 1.165325874727348165e-01
-5.251500050479605830e-02 1.034882666999999978e-01 6.177198370026721480e-02
-1.690475866700352492e-01 6.395926582499998625e-02 2.683253271479589877e-02
-1.690475866700352492e-01 -6.395926582499998625e-02 2.683253271479589877e-02
-5.251500050479605830e-02 -1.034882666999999978e-01 6.177198370026721480e-02
-8.568183461931140610e-02 1.034882666999999978e-01 -6.177198370026721480e-02
-1.577029339771168492e-01 0.000000000000000000e+00 -8.336575205072385697e-02
-8.568183461931140610e-02 -1.034882666999999978e-01 -6.177198370026721480e-02
-1.180995777189932788e-01 9.842318986499999645e-02 5.208042773458589764e-02
-1.483839596624042245e-01 3.759431402999999228e-02 8.426790311005999401e-02
-7.988782406084068977e-02 6.082887719999999915e-02 1.048047971351486196e-01
-1.865957133205568275e-01 0.000000000000000000e+00 3.154353370949727203e-02
-1.483839596624042245e-01 -3.759431402999999228e-02 8.426790311005999401e-02
-1.180995777189932788e-01 -9.842318986499999645e-02 5.208042773458589764e-02
-7.988782406084068977e-02 -6.082887719999999915e-02 1.048047971351486196e-01
-3.755488385255646017e-02 0.000000000000000000e+00 1.174972957585030953e-01
-1.375945531636172670e-01 9.842318986499999645e-02 -2.053689402508862213e-02
-6.909841756205373220e-02 1.216577543999999983e-01 0.000000000000000000e+00
-1.799274933719015035e-01 -3.759431402999999228e-02 -3.322939264844310125e-02
-1.799274933719015035e-01 3.759431402999999228e-02 -3.322939264844310125e-02
-6.909841756205373220e-02 -1.216577543999999983e-01 0.000000000000000000e+00
-1.375945531636172670e-01 -9.842318986499999645e-02 -2.053689402508862213e-02
-1.309263345224575825e-01 6.082887719999999915e-02 -8.530982077504964400e-02
-1.309263345224575825e-01 -6.082887719999999915e-02 -8.530982077504964400e-02
-5.830901106326677463e-02 6.082887719999999915e-02 -1.048047971351486196e-01
-1.006419512715510112e-01 0.000000000000000000e+00 -1.174972957585030953e-01
-5.830901106326677463e-02 -6.082887719999999915e-02 -1.048047971351486196e-01
0.000000000000000000e+00 1.298192144742884580e-01 4.218081973218032465e-02
0.000000000000000000e+00 8.023268693792258432e-02 1.104308197321803298e-01
0.000000000000000000e+00 8.358214404180685620e-18 1.365000000000000102e-01
0.000000000000000000e+00 -8.023268693792257045e-02 1.104308197321803298e-01
0.000000000000000000e+00 -1.298192144742884580e-01 4.218081973218033853e-02
0.000000000000000000e+00 -1.298192144742884857e-01 -4.218081973218031078e-02
0.000000000000000000e+00 -8.023268693792259820e-02 -1.104308197321803159e-01
0.000000000000000000e+00 -2.507464321254205686e-17 -1.365000000000000102e-01
0.000000000000000000e+00 8.023268693792255657e-02 -1.104308197321803436e-01
0.000000000000000000e+00 1.298192144742884580e-01 -4.218081973218035241e-02
7.479397058823530897e-02 1.104308197321803298e-01 8.023268693792258432e-02
7.479397058823530897e-02 4.218081973218033159e-02 1.298192144742884580e-01
7.479397058823530897e-02 -4.218081973218031772e-02 1.298192144742884857e-01
7.479397058823530897e-02 -1.104308197321803159e-01 8.023268693792259820e-02
7.479397058823530897e-02 -1.365000000000000102e-01 1.671642880836137124e-17
7.479397058823530897e-02 -1.104308197321803436e-01 -8.023268693792257045e-02
7.479397058823530897e-02 -4.218081973218034547e-02 -1.298192144742884580e-01
7.479397058823530897e-02 4.218081973218029690e-02 -1.298192144742884857e-01
7.479397058823530897e-02 1.104308197321803159e-01 -8.023268693792262596e-02
7.479397058823530897e-02 1.365000000000000102e-01 -3.343285761672274248e-17
1.495879411764706179e-01 8.023268693792258432e-02 1.104308197321803298e-01
1.495879411764706179e-01 8.358214404180685620e-18 1.365000000000000102e-01
1.495879411764706179e-01 -8.023268693792257045e-02 1.104308197321803298e-01
1.495879411764706179e-01 -1.298192144742884580e-01 4.218081973218033853e-02
1.495879411764706179e-01 -1.298192144742884857e-01 -4.218081973218031078e-02
1.495879411764706179e-01 -8.023268693792259820e-02 -1.104308197321803159e-01
1.495879411764706179e-01 -2.507464321254205686e-17 -1.365000000000000102e-01
1.495879411764706179e-01 8.023268693792255657e-02 -1.104308197321803436e-01
1.495879411764706179e-01 1.298192144742884580e-01 -4.218081973218035241e-02
1.495879411764706179e-01 1.298192144742884857e-01 4.218081973218028996e-02
2.243819117647059269e-01 4.218081973218033159e-02 1.298192144742884580e-01
2.243819117647059269e-01 -4.218081973218031772e-02 1.298192144742884857e-01
2.243819117647059269e-01 -1.104308197321803159e-01 8.023268693792259820e-02
2.243819117647059269e-01 -1.365000000000000102e-01 1.671642880836137124e-17
2.243819117647059269e-01 -1.104308197321803436e-01 -8.023268693792257045e-02
2.243819117647059269e-01 -4.218081973218034547e-02 -1.298192144742884580e-01
2.243819117647059269e-01 4.218081973218029690e-02 -1.298192144742884857e-01
2.243819117647059269e-01 1.104308197321803159e-01 -8.023268693792262596e-02
2.243819117647059269e-01 1.365000000000000102e-01 -3.343285761672274248e-17
2.243819117647059269e-01 1.104308197321803436e-01 8.023268693792255657e-02
2.991758823529412359e-01 8.358214404180685620e-18 1.365000000000000102e-01
2.991758823529412359e-01 -8.023268693792257045e-02 1.104308197321803298e-01
2.991758823529412359e-01 -1.298192144742884580e-01 4.218081973218033853e-02
2.991758823529412359e-01 -1.298192144742884857e-01 -4.218081973218031078e-02
2.991758823529412359e-01 -8.023268693792259820e-02 -1.104308197321803159e-01
2.991758823529412359e-01 -2.507464321254205686e-17 -1.365000000000000102e-01
2.991758823529412359e-01 8.023268693792255657e-02 -1.104308197321803436e-01
2.991758823529412359e-01 1.298192144742884580e-01 -4.218081973218035241e-02
2.991758823529412359e-01 1.298192144742884857e-01 4.218081973218028996e-02
2.991758823529412359e-01 8.023268693792262596e-02 1.104308197321803020e-01
3.739698529411765726e-01 -4.218081973218031772e-02 1.298192144742884857e-01
3.739698529411765726e-01 -1.104308197321803159e-01 8.023268693792259820e-02
3.739698529411765726e-01 -1.365000000000000102e-01 1.671642880836137124e-17
3.739698529411765726e-01 -1.104308197321803436e-01 -8.023268693792257045e-02
3.739698529411765726e-01 -4.218081973218034547e-02 -1.298192144742884580e-01
3.739698529411765726e-01 4.218081973218029690e-02 -1.298192144742884857e-01
3.739698529411765726e-01 1.104308197321803159e-01 -8.023268693792262596e-02
3.739698529411765726e-01 1.365000000000000102e-01 -3.343285761672274248e-17
3.739698529411765726e-01 1.104308197321803436e-01 8.023268693792255657e-02
3.739698529411765726e-01 4.218081973218036629e-02 1.298192144742884580e-01
4.487638235294118538e-01 -8.023268693792257045e-02 1.104308197321803298e-01
4.487638235294118538e-01 -1.298192144742884580e-01 4.218081973218033853e-02
4.487638235294118538e-01 -1.298192144742884857e-01 -4.218081973218031078e-02
4.487638235294118538e-01 -8.023268693792259820e-02 -1.104308197321803159e-01
4.487638235294118538e-01 -2.507464321254205686e-17 -1.365000000000000102e-01
4.487638235294118538e-01 8.023268693792255657e-02 -1.104308197321803436e-01
4.487638235294118538e-01 1.298192144742884580e-01 -4.218081973218035241e-02
4.487638235294118538e-01 1.298192144742884857e-01 4.218081973218028996e-02
4.487638235294118538e-01 8.023268693792262596e-02 1.104308197321803020e-01
4.487638235294118538e-01 4.179107202090343118e-17 1.365000000000000102e-01
5.235577941176471350e-01 -1.104308197321803159e-01 8.023268693792259820e-02
5.235577941176471350e-01 -1.365000000000000102e-01 1.671642880836137124e-17
5.235577941176471350e-01 -1.104308197321803436e-01 -8.023268693792257045e-02
5.235577941176471350e-01 -4.218081973218034547e-02 -1.298192144742884580e-01
5.235577941176471350e-01 4.218081973218029690e-02 -1.298192144742884857e-01
5.235577941176471350e-01 1.104308197321803159e-01 -8.023268693792262596e-02
5.235577941176471350e-01 1.365000000000000102e-01 -3.343285761672274248e-17
5.235577941176471350e-01 1.104308197321803436e-01 8.023268693792255657e-02
5.235577941176471350e-01 4.218081973218036629e-02 1.298192144742884580e-01
5.235577941176471350e-01 -4.218081973218028302e-02 1.298192144742884857e-01
5.983517647058824718e-01 -1.298192144742884580e-01 4.218081973218033853e-02
5.983517647058824718e-01 -1.298192144742884857e-01 -4.218081973218031078e-02
5.983517647058824718e-01 -8.023268693792259820e-02 -1.104308197321803159e-01
5.983517647058824718e-01 -2.507464321254205686e-17 -1.365000000000000102e-01
5.983517647058824718e-01 8.023268693792255657e-02 -1.104308197321803436e-01
5.983517647058824718e-01 1.298192144742884580e-01 -4.218081973218035241e-02
5.983517647058824718e-01 1.298192144742884857e-01 4.218081973218028996e-02
5.983517647058824718e-01 8.023268693792262596e-02 1.104308197321803020e-01
5.983517647058824718e-01 4.179107202090343118e-17 1.365000000000000102e-01
5.983517647058824718e-01 -8.023268693792255657e-02 1.104308197321803714e-01
6.731457352941178085e-01 -1.365000000000000102e-01 1.671642880836137124e-17
6.731457352941178085e-01 -1.104308197321803436e-01 -8.023268693792257045e-02
6.731457352941178085e-01 -4.218081973218034547e-02 -1.298192144742884580e-01
6.731457352941178085e-01 4.218081973218029690e-02 -1.298192144742884857e-01
6.731457352941178085e-01 1.104308197321803159e-01 -8.023268693792262596e-02
6.731457352941178085e-01 1.365000000000000102e-01 -3.343285761672274248e-17
6.731457352941178085e-01 1.104308197321803436e-01 8.023268693792255657e-02
6.731457352941178085e-01 4.218081973218036629e-02 1.298192144742884580e-01
6.731457352941178085e-01 -4.218081973218028302e-02 1.298192144742884857e-01
6.731457352941178085e-01 -1.104308197321803020e-01 8.023268693792262596e-02
7.479397058823531452e-01 -1.298192144742884857e-01 -4.218081973218031078e-02
7.479397058823531452e-01 -8.023268693792259820e-02 -1.104308197321803159e-01
7.479397058823531452e-01 -2.507464321254205686e-17 -1.365000000000000102e-01
7.479397058823531452e-01 8.023268693792255657e-02 -1.104308197321803436e-01
7.479397058823531452e-01 1.298192144742884580e-01 -4.218081973218035241e-02
7.479397058823531452e-01 1.298192144742884857e-01 4.218081973218028996e-02
7.479397058823531452e-01 8.023268693792262596e-02 1.104308197321803020e-01
7.479397058823531452e-01 4.179107202090343118e-17 1.365000000000000102e-01
7.479397058823531452e-01 -8.023268693792255657e-02 1.104308197321803714e-01
7.479397058823531452e-01 -1.298192144742884580e-01 4.218081973218037323e-02
8.227336764705883709e-01 -1.104308197321803436e-01 -8.023268693792257045e-02
8.227336764705883709e-01 -4.218081973218034547e-02 -1.298192144742884580e-01
8.227336764705883709e-01 4.218081973218029690e-02 -1.298192144742884857e-01
8.227336764705883709e-01 1.104308197321803159e-01 -8.023268693792262596e-02
8.227336764705883709e-01 1.365000000000000102e-01 -3.343285761672274248e-17
8.227336764705883709e-01 1.104308197321803436e-01 8.023268693792255657e-02
8.227336764705883709e-01 4.218081973218036629e-02 1.298192144742884580e-01
8.227336764705883709e-01 -4.218081973218028302e-02 1.298192144742884857e-01
8.227336764705883709e-01 -1.104308197321803020e-01 8.023268693792262596e-02
8.227336764705883709e-01 -1.365000000000000102e-01 5.014928642508411372e-17
8.975276470588237077e-01 -8.023268693792259820e-02 -1.104308197321803159e-01
8.975276470588237077e-01 -2.507464321254205686e-17 -1.365000000000000102e-01
8.975276470588237077e-01 8.023268693792255657e-02 -1.104308197321803436e-01
8.975276470588237077e-01 1.298192144742884580e-01 -4.218081973218035241e-02
8.975276470588237077e-01 1.298192144742884857e-01 4.218081973218028996e-02
8.975276470588237077e-01 8.023268693792262596e-02 1.104308197321803020e-01
8.975276470588237077e-01 4.179107202090343118e-17 1.365000000000000102e-01
8.975276470588237077e-01 -8.023268693792255657e-02 1.104308197321803714e-01
8.975276470588237077e-01 -1.298192144742884580e-01 4.218081973218037323e-02
8.975276470588237077e-01 -1.298192144742884857e-01 -4.218081973218027608e-02
9.723216176470590444e-01 -4.218081973218034547e-02 -1.298192144742884580e-01
9.723216176470590444e-01 4.218081973218029690e-02 -1.298192144742884857e-01
9.723216176470590444e-01 1.104308197321803159e-01 -8.023268693792262596e-02
9.723216176470590444e-01 1.365000000000000102e-01 -3.343285761672274248e-17
9.723216176470590444e-01 1.104308197321803436e-01 8.023268693792255657e-02
9.723216176470590444e-01 4.218081973218036629e-02 1.298192144742884580e-01
9.723216176470590444e-01 -4.218081973218028302e-02 1.298192144742884857e-01
9.723216176470590444e-01 -1.104308197321803020e-01 8.023268693792262596e-02
9.723216176470590444e-01 -1.365000000000000102e-01 5.014928642508411372e-17
9.723216176470590444e-01 -1.104308197321803714e-01 -8.023268693792254269e-02
1.047115588235294270e+00 -2.507464321254205686e-17 -1.365000000000000102e-01
1.047115588235294270e+00 8.023268693792255657e-02 -1.104308197321803436e-01
1.047115588235294270e+00 1.298192144742884580e-01 -4.218081973218035241e-02
1.047115588235294270e+00 1.298192144742884857e-01 4.218081973218028996e-02
1.047115588235294270e+00 8.023268693792262596e-02 1.104308197321803020e-01
1.047115588235294270e+00 4.179107202090343118e-17 1.365000000000000102e-01
1.047115588235294270e+00 -8.023268693792255657e-02 1.104308197321803714e-01
1.047115588235294270e+00 -1.298192144742884580e-01 4.218081973218037323e-02
1.047115588235294270e+00 -1.298192144742884857e-01 -4.218081973218027608e-02
1.047115588235294270e+00 -8.023268693792263984e-02 -1.104308197321803020e-01
1.121909558823529718e+00 4.218081973218029690e-02 -1.298192144742884857e-01
1.121909558823529718e+00 1.104308197321803159e-01 -8.023268693792262596e-02
1.121909558823529718e+00 1.365000000000000102e-01 -3.343285761672274248e-17
1.121909558823529718e+00 1.104308197321803436e-01 8.023268693792255657e-02
1.121909558823529718e+00 4.218081973218036629e-02 1.298192144742884580e-01
1.121909558823529718e+00 -4.218081973218028302e-02 1.298192144742884857e-01
1.121909558823529718e+00 -1.104308197321803020e-01 8.023268693792262596e-02
1.121909558823529718e+00 -1.365000000000000102e-01 5.014928642508411372e-17
1.121909558823529718e+00 -1.104308197321803714e-01 -8.023268693792254269e-02
1.121909558823529718e+00 -4.218081973218038017e-02 -1.298192144742884580e-01
1.196703529411764944e+00 8.023268693792255657e-02 -1.104308197321803436e-01
1.196703529411764944e+00 1.298192144742884580e-01 -4.218081973218035241e-02
1.196703529411764944e+00 1.298192144742884857e-01 4.218081973218028996e-02
1.196703529411764944e+00 8.023268693792262596e-02 1.104308197321803020e-01
1.196703529411764944e+00 4.179107202090343118e-17 1.365000000000000102e-01
1.196703529411764944e+00 -8.023268693792255657e-02 1.104308197321803714e-01
1.196703529411764944e+00 -1.298192144742884580e-01 4.218081973218037323e-02
1.196703529411764944e+00 -1.298192144742884857e-01 -4.218081973218027608e-02
1.196703529411764944e+00 -8.023268693792263984e-02 -1.104308197321803020e-01
