# blob_sep,N,diameter,length
# 0.1375,264,0.445,3.115
-1.695855372824102980e-01 0.000000000000000000e+00 1.899523861735052943e-01
-8.560137444921001038e-02 1.686896655000000023e-01 1.006905961414613221e-01
-2.755537584914495297e-01 1.042559461249999986e-01 4.373801120177296664e-02
-2.755537584914495297e-01 -1.042559461249999986e-01 4.373801120177296664e-02
-8.560137444921001038e-02 -1.686896655000000023e-01 1.006905961414613221e-01
-1.396645289582178484e-01 1.686896655000000023e-01 -1.006905961414613221e-01
-2.570615590469482181e-01 0.000000000000000000e+00 -1.358892295332317091e-01
-1.396645289582178484e-01 -1.686896655000000023e-01 -1.006905961414613221e-01
-1.925066376738171769e-01 1.604334047250000062e-01 8.489300491535038684e-02
-2.418712895595971080e-01 6.128010894999999514e-02 1.373597688057750232e-01
-1.302200795130925293e-01 9.915329800000000082e-02 1.708356583338502821e-01
-3.041578477203217279e-01 0.000000000000000000e+00 5.141711538727511410e-02
-2.418712895595971080e-01 -6.128010894999999514e-02 1.373597688057750232e-01
-1.925066376738171769e-01 -1.604334047250000062e-01 8.489300491535038684e-02
-1.302200795130925293e-01 -9.915329800000000082e-02 1.708356583338502821e-01
-6.121583631643881529e-02 0.000000000000000000e+00 1.915248960166078263e-01
-2.242841617502184803e-01 1.604334047250000062e-01 -3.347588952807526580e-02
-1.126329517037139294e-01 1.983065960000000016e-01 0.000000000000000000e+00
-2.932884049468722498e-01 -6.128010894999999514e-02 -5.416512721083280302e-02
-2.932884049468722498e-01 6.128010894999999514e-02 -5.416512721083280302e-02
-1.126329517037139294e-01 -1.983065960000000016e-01 0.000000000000000000e+00
-2.242841617502184803e-01 -1.604334047250000062e-01 -3.347588952807526580e-02
-2.134147211080347217e-01 9.915329800000000082e-02 -1.390581327651911892e-01
-2.134147211080347217e-01 -9.915329800000000082e-02 -1.390581327651911892e-01
-9.504582389433532952e-02 9.915329800000000082e-02 -1.708356583338502821e-01
-1.640500670909890435e-01 0.000000000000000000e+00 -1.915248960166078263e-01
-9.504582389433532952e-02 -9.915329800000000082e-02 -1.708356583338502821e-01
0.000000000000000000e+00 2.116100748756716554e-01 6.875628124842579625e-02
0.000000000000000000e+00 1.307822186350752758e-01 1.800062812484257979e-01
0.000000000000000000e+00 1.362419564051430508e-17 2.225000000000000033e-01
0.000000000000000000e+00 -1.307822186350752480e-01 1.800062812484257979e-01
0.000000000000000000e+00 -2.116100748756716554e-01 6.875628124842582400e-02
0.000000000000000000e+00 -2.116100748756716832e-01 -6.875628124842576849e-02
0.000000000000000000e+00 -1.307822186350753035e-01 -1.800062812484257979e-01
0.000000000000000000e+00 -4.087258692154291215e-17 -2.225000000000000033e-01
0.000000000000000000e+00 1.307822186350752203e-01 -1.800062812484258257e-01
0.000000000000000000e+00 2.116100748756716554e-01 -6.875628124842585176e-02
1.252675000000000038e-01 1.800062812484257979e-01 1.307822186350752758e-01
1.252675000000000038e-01 6.875628124842581013e-02 2.116100748756716554e-01
